Tidsstempel,Uuid,First name,Last name,Birthday,Gender,Country,Are you willing to be a team leader on your team?,Would you consider yourself a creative thinker?,Do you consider yourself knowledgable about the Bible?,"Are you physically fit and able to play in outdoor activities like outdoor games, obstacle courses, running, sport etc.?","Can you play the guitar, piano or keyboard well?",Have you been in a Christian camp before?,"Are you willing to take a speaking role in the Biblical drama? (Ex. main role, supporting role, narrator etc.)",Will you be able to create and design costumes and props for the drama?,"Are you entitled to be in the team with someone, please write their full name - Example kids needs to be with the parent/guardian or new camper wants to be with someone they know. Leave blank for no.","Please list the full names of people who should not be on your team (e.g., spouse, siblings, best friends, people I see (almost) every day). This will help us create teams that encourage meeting new people, fostering new connections, and promoting teamwork with a more diverse group. Being on a team with familiar faces can limit these opportunities."
2018-10-21 00:20:23,8f9797b0-6d7c-43c9-b4a6-9f3c8d3aed99,Alec,Jones,2015-11-24,Female,United Kingdom,"Yes, I am willing to be a team leader",Yes,Yes,Maybe,Yes,Yes,No,Yes,,
2003-10-13 02:10:16,951f58d0-5e84-4058-95a8-04eb093923de,Angela,Jordan,1947-10-03,Male,Haiti,No,Maybe,No,Yes,No,Yes,No,No,,
2022-10-21 16:21:45,0a368ce7-dc57-4131-b8e1-daa7cbceabde,Rachel,Clark,1964-07-30,Female,Bosnia and Herzegovina,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,No,Yes,Yes,Yes,,
2008-12-21 01:49:08,6808593f-dfed-4c43-a256-a6dc8f5486b7,Terri,Brady,2019-05-09,Male,Dominica,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,Yes,Yes,Yes,Yes,,
2021-12-07 03:59:38,2d534dd0-cf8e-4c5a-8cc5-6569f9e8a369,Nicole,Johnson,2004-01-11,Female,Grenada,"Yes, I am willing to be a team leader",Yes,Yes,Yes,No,Yes,Yes,Yes,,
2019-11-06 08:22:32,dd334cc7-ab7f-489a-8d5f-4822696608aa,Jill,Wright,1957-04-05,Male,Reunion,No,Yes,Maybe,Yes,No,Yes,Yes,Yes,,
2002-09-28 13:55:39,787f2425-dbcc-4477-89e9-db0adf465290,Jeffrey,Velasquez,1981-08-26,Female,Gambia,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,Yes,Yes,Yes,Yes,,
2020-10-24 20:00:49,060edf5b-3911-4497-ba43-b2badf0f06cb,Donna,Ross,1966-12-07,Female,Bangladesh,"No, but I can co-lead and help the team leader",Maybe,Maybe,Yes,No,No,Maybe,Yes,,
2024-07-11 21:25:15,8268690b-a438-45b5-99e4-b6714774bc58,Ricardo,Zavala,1987-10-19,Male,Wallis and Futuna,No,Maybe,No,Yes,No,Yes,Maybe,Yes,,
2000-09-12 17:42:38,2db69edb-42de-4fcc-b86c-2ca2e08596db,Beverly,Terrell,1947-06-19,Female,Nepal,No,Yes,No,Yes,No,No,No,No,,
2011-01-09 12:46:13,6fb78271-504d-481f-8953-5b63ba81edd9,Catherine,Dixon,1975-07-27,Male,Morocco,No,No,No,No,No,No,No,No,,
2004-10-27 05:03:13,006ed6e3-6fa1-4735-b572-f3d00b5cea6a,April,Drake,2000-01-01,Male,Wallis and Futuna,No,No,No,No,No,No,No,No,,
2018-10-27 16:15:58,6e6981a3-5d3d-4e56-b270-e4faabae4f43,Chad,Beck,1971-02-10,Male,Germany,No,Yes,No,Yes,No,No,No,No,,
2016-10-29 17:47:21,4ce1eb90-e669-4833-b841-d0a01fe771d6,William,Estrada,1970-10-15,Female,Qatar,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,No,Yes,No,Yes,,
2007-07-02 10:46:15,aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,Shelby,Byrd,2017-06-29,Male,Nicaragua,"Yes, I am willing to be a team leader",Yes,Yes,Yes,No,Yes,Yes,No,,
2014-06-09 03:38:18,001a9a8b-d56f-4350-8c45-9ce267f48ad5,Kevin,Clark,2008-01-05,Male,New Caledonia,No,Yes,Yes,Yes,No,Yes,No,Yes,,
2016-08-10 07:08:57,acf5e81e-7131-4269-b118-e36477097749,Jason,Kennedy,2017-05-12,Male,South Africa,No,Yes,Yes,Yes,Yes,Yes,Yes,No,,
2018-09-02 04:32:06,83f4a9a9-48a6-49d0-95b5-2908a8aa7158,Elizabeth,Harvey,1951-12-06,Female,Zambia,No,No,No,Yes,No,Yes,No,No,,
2019-01-20 19:28:29,ce7ae7f6-3982-4cff-8f77-a665ac3c5640,James,Johnson,1964-03-13,Male,Lebanon,No,No,No,No,No,No,No,No,,
2015-07-04 20:58:14,6a18ce4c-7496-4764-92a4-def0c4bbb7a9,Olivia,Johnston,2002-07-21,Female,Hungary,No,Maybe,Yes,Yes,No,Yes,Maybe,No,,
2012-07-16 17:52:03,b00805cc-a7f3-4ae9-a5c7-3c443e75c3b4,Adam,Potter,2006-09-27,Female,Botswana,No,Yes,Yes,Yes,No,Yes,Yes,No,,
2019-09-30 14:24:38,f53d4330-cdda-44ba-ad06-e8cf3805f907,Heather,Marshall,1989-07-07,Male,United States Virgin Islands,"Yes, I am willing to be a team leader",Yes,Yes,Yes,No,Yes,Yes,Yes,,
2021-07-09 10:04:23,76f2dbfe-cd29-436f-a222-82e174daaebf,Elizabeth,Travis,1992-08-06,Female,Zambia,No,Yes,Maybe,Yes,No,Yes,Yes,No,,
2019-02-27 21:51:34,b8225688-d0a4-4432-9cd6-c852714c7df4,Patricia,Simmons,2017-10-27,Female,Kiribati,No,Yes,No,Yes,No,Yes,Maybe,No,,
2022-10-05 06:00:12,7337c599-7984-4388-9c8a-ee30be6033f7,Jonathon,Wright,1996-01-07,Female,Seychelles,No,Maybe,No,Yes,No,No,No,No,,
2019-09-23 16:36:46,464c04af-3d3f-4799-a072-95e97c0e8cd8,Scott,Reeves,1963-05-12,Female,Grenada,No,Maybe,Maybe,Yes,No,Yes,No,Yes,,
2008-02-10 07:53:48,269cd696-236c-4b87-94a0-bccb8a476a87,Jesse,Benson,2001-08-02,Female,Bahrain,No,Maybe,No,Yes,No,Yes,Yes,Yes,,
2010-07-11 00:52:23,6a702e2f-7746-40ba-8ae8-905b54b4a482,Bryan,Wall,1975-11-30,Male,Sierra Leone,No,Maybe,Yes,Maybe,No,Yes,Maybe,No,,
2014-10-25 21:32:22,e172b725-db52-4a58-8500-0bc6b20dcb6e,Kathy,James,1944-11-04,Female,Guinea,"No, but I can co-lead and help the team leader",No,No,Yes,No,No,Maybe,No,,
2007-07-29 20:26:18,f41402b1-e442-4ebb-9a7b-909563d62a39,Mary,Medina,2003-11-15,Male,South Georgia and the South Sandwich Islands,No,Yes,Yes,Yes,No,Yes,Maybe,Yes,,
2015-04-21 13:12:11,45df16b6-382c-443f-bcfc-9b793875394c,Ryan,Johnson,1971-08-05,Female,Philippines,"No, but I can co-lead and help the team leader",Maybe,Yes,Yes,Yes,Yes,Maybe,Yes,,
2020-03-31 08:06:06,77a6e17c-d72b-4108-aa40-5f12b963f37f,Samantha,Hooper,1987-08-19,Male,United States of America,No,No,Maybe,Maybe,No,Yes,No,No,,
2009-12-29 20:50:52,157d94a1-06f0-48ff-a9ba-5a27907bfe36,Dawn,Taylor,1981-10-06,Male,Australia,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,Yes,Yes,Maybe,Yes,,
2006-08-07 12:39:07,53ac2ab9-7467-4cd9-b62f-5e5c53cd6268,Matthew,Hobbs,1966-11-27,Male,Zambia,"No, but I can co-lead and help the team leader",Maybe,Yes,Yes,Yes,Yes,Maybe,No,,
2021-02-07 08:24:58,78660765-14f7-4e8d-95bc-b8d04094dded,Andrew,Ryan,2025-05-11,Female,Guernsey,"No, but I can co-lead and help the team leader",Maybe,Maybe,No,No,Yes,Maybe,No,,
2005-09-08 13:44:30,a6d964a3-f510-4b53-87fe-e39f1190f938,Billy,Johnson,1964-05-24,Female,Taiwan,No,Maybe,Yes,No,Yes,Yes,No,No,,
2000-07-07 20:02:13,793b4c32-2050-4494-bd11-48022702878b,Elizabeth,Elliott,1962-01-08,Female,Reunion,No,Maybe,Yes,No,Yes,Yes,No,No,,
2006-07-02 06:34:40,9b749245-9b1b-4895-aaf4-3ab75e6fea07,Tamara,Higgins,2007-05-14,Male,Central African Republic,No,Yes,Yes,Maybe,No,Yes,No,No,,
2024-06-21 19:14:06,edcb8cb6-0692-4c63-9424-aed51bac5c15,Larry,Byrd,2021-12-23,Female,Indonesia,No,Maybe,Maybe,Yes,No,Yes,Maybe,No,,
2023-11-19 08:56:33,b0cc1b3b-9793-49b4-9374-814632c5bd89,Maria,Sanchez,2000-11-02,Male,Gabon,No,Maybe,Maybe,Yes,No,Yes,Maybe,No,,
2021-07-27 13:14:23,cbd58bf6-1efd-46e9-8e37-14af99b49350,Tonya,Patton,1972-06-28,Female,Japan,No,Yes,Yes,No,No,Yes,No,No,,
2016-10-12 10:48:16,575aed2c-a5c5-450c-8186-a57611a72609,Alexander,Fisher,1984-01-27,Female,Jersey,No,No,No,No,No,Yes,Yes,No,,
2024-05-16 08:34:57,75b17a55-d426-4982-a43e-4288a2b5b498,Jasmine,Graham,2003-10-21,Female,Pakistan,"No, but I can co-lead and help the team leader",No,No,Maybe,No,Yes,Maybe,No,,
2006-11-07 11:58:47,c64ee6e3-89c5-431a-ab6c-1016cee624d0,Timothy,Graham,2003-07-31,Female,Ethiopia,No,No,No,No,No,No,No,No,,
2008-03-05 08:58:01,162f8a24-ef43-413c-94aa-c9a33ed8c56c,Joshua,Hayes,2005-02-25,Male,Montenegro,No,Maybe,Maybe,No,Yes,Yes,Maybe,No,,
2015-06-26 03:25:55,7e8adee7-0758-4201-961e-16d16105716b,Melissa,White,1961-07-19,Female,South Georgia and the South Sandwich Islands,"No, but I can co-lead and help the team leader",Maybe,Maybe,Maybe,Yes,Yes,Maybe,No,,
2006-07-21 19:30:21,b380c73a-989d-4d4a-a15c-a6664797b2c9,Nicole,Peters,1986-03-19,Female,Comoros,No,Maybe,Maybe,Yes,No,Yes,Maybe,No,,
2002-03-04 06:18:40,8e200724-7d13-4018-a80b-ac63b856d035,Katherine,Vaughn,1996-09-07,Female,Liechtenstein,No,No,No,No,No,No,No,No,,
2011-05-15 15:29:26,38ba8abc-4b53-45e5-97d2-582e046a0df5,Richard,Sanchez,1998-02-23,Female,Heard Island and McDonald Islands,No,No,Yes,No,No,Yes,No,No,,
2012-01-03 02:00:50,ff233d5f-6ced-415d-9800-7c0287ea7ff5,Julie,Rivera,2001-04-18,Female,Faroe Islands,"No, but I can co-lead and help the team leader",Maybe,Maybe,Yes,Yes,Yes,Yes,No,,
2007-10-12 01:44:58,314d3441-b8a6-471f-9ee3-4dc43b048a8b,Leslie,Newton,2021-05-21,Female,Portugal,No,Maybe,Maybe,Yes,No,Yes,Yes,Yes,,
2004-09-11 12:58:30,46c8adfe-7bf4-4042-bd15-31c83764fbda,Jenny,Bray,1986-11-11,Female,Finland,No,Yes,Maybe,No,No,Yes,No,No,,
2024-11-15 02:31:42,3a3c563e-4bd6-4ee6-b1b1-b099d52721e7,Michael,Turner,2001-09-18,Male,Brunei Darussalam,No,Maybe,Yes,No,No,Yes,No,No,,
2006-12-16 16:23:40,4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,Heidi,Martinez,2014-09-17,Male,Liechtenstein,"No, but I can co-lead and help the team leader",Yes,No,Yes,Yes,Yes,Yes,No,,
2002-08-08 13:04:56,782a65e0-48ca-4651-92f5-df7b0323d342,Timothy,Peterson,2022-07-28,Female,El Salvador,No,Yes,No,Yes,No,Yes,Maybe,No,,
2023-11-15 14:26:05,10ba58e3-d276-4bdc-9d34-d08e7a4c75d4,Richard,Jones,1995-05-09,Female,Austria,No,Maybe,Yes,No,No,Yes,No,No,,
2003-11-06 20:31:18,4dc82a1e-f2f9-45fa-9016-4161cfa701cd,Christopher,Wright,1989-07-27,Male,Israel,No,Maybe,Yes,No,No,Yes,Yes,Yes,,
2015-05-19 22:48:03,c693da11-39c6-41ca-9e50-aa42ca6dfda1,Alexandra,Hayes,1980-03-23,Male,Tokelau,No,No,No,No,No,No,No,No,,
2014-12-06 02:09:51,9efba58b-9191-4363-8e2d-66456dc7cac7,Brian,Choi,1952-05-27,Female,Serbia,"Yes, I am willing to be a team leader",Yes,Maybe,Yes,No,Yes,Maybe,No,,
2005-04-09 07:08:54,14c8b3b4-a911-4192-83bf-d9313605bf54,Eric,Thompson,1950-06-12,Male,Afghanistan,"No, but I can co-lead and help the team leader",Yes,Maybe,Yes,No,Yes,Maybe,No,,
2010-05-13 04:42:38,4a8ff810-784c-4f29-9804-02a2b07aa066,Antonio,Roberts,1967-04-08,Female,Tokelau,No,Maybe,Yes,Yes,Yes,Yes,No,No,,
2011-07-08 21:54:00,43b9da13-ec85-4f37-bbc1-a987aff8754d,Kristin,Weber,1997-12-03,Male,Vietnam,No,No,No,No,No,No,No,No,,
2005-01-06 22:20:44,a5cb63a2-398d-4ca6-8b68-70b51d61fac3,Edward,Baker,1955-11-21,Female,Bahamas,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,
2004-03-17 09:19:48,d3016989-bfbb-417f-9854-ce4e4ebfa5c3,Ashley,Roberts,1954-06-10,Female,Portugal,"No, but I can co-lead and help the team leader",Maybe,Yes,Yes,No,Yes,Yes,Yes,,
2007-09-18 14:44:11,801ef1da-45b1-4d25-b153-3ae8670acc5c,Amber,Kim,1992-10-21,Female,Tuvalu,"No, but I can co-lead and help the team leader",Maybe,Maybe,No,No,Yes,No,No,,
2010-12-17 01:01:29,069f14f1-4018-4c6e-9a8c-fa3c5283aac7,Christopher,Hayden,2012-01-29,Male,Morocco,"No, but I can co-lead and help the team leader",Yes,Maybe,Yes,No,Yes,Yes,Yes,,
2014-11-23 02:20:46,ac1aa554-c3c7-4611-bfe3-fa49054f92ff,Lori,Johnston,2006-03-06,Male,China,No,Maybe,Yes,Yes,No,Yes,Yes,No,,
2011-12-08 12:19:45,473544f9-ea83-4f00-b135-f221a6c9537f,Howard,Richards,1995-10-14,Female,Liechtenstein,No,Maybe,Maybe,Maybe,No,Yes,Yes,No,,
2024-07-31 23:07:04,5553b2fe-6889-403e-9913-f9d3785299f4,Manuel,Garcia,1957-05-24,Female,Isle of Man,No,No,No,No,No,Yes,Maybe,No,,
2017-08-06 08:43:41,668409e3-f1f8-443e-a99f-131849c8a43f,Lisa,Pierce,1981-03-17,Male,Germany,No,No,Yes,Maybe,No,Yes,Maybe,No,,
2006-05-27 15:34:28,6778043b-c5c5-437a-b85e-06a11dad09b2,Michelle,Bryan,1944-06-17,Female,Trinidad and Tobago,"No, but I can co-lead and help the team leader",Maybe,No,No,Yes,Yes,No,No,,
2013-10-06 12:04:04,84b871bb-3005-48d2-8de0-51a669ca97d2,Michael,Avila,1995-01-09,Female,Senegal,No,Maybe,Maybe,No,No,Yes,Yes,No,,
2001-04-23 05:14:46,ed7bf656-218a-4536-8c99-a894445dcc38,Keith,Gilmore,1983-08-18,Male,Antarctica (the territory South of 60 deg S),No,Maybe,Maybe,No,No,Yes,Yes,No,,
2024-09-07 20:59:20,b5b453ca-3d42-493c-8c9f-d3349bdf0377,Eric,Pierce,1989-02-05,Female,Bermuda,No,Maybe,Maybe,Yes,No,Yes,Yes,Yes,,
2005-09-13 00:08:51,762172ed-1d0b-49bd-a9b5-c5cfd7665cda,Stacey,Holland,1956-11-02,Male,Venezuela,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,No,Yes,Yes,Yes,,
2018-03-06 19:44:38,6a5d932b-45ff-4c83-b495-db4e82456fb4,Mary,Baird,1964-02-09,Male,Micronesia,"No, but I can co-lead and help the team leader",Maybe,Maybe,Yes,No,Yes,Maybe,Yes,,
2003-09-02 04:58:32,821c1336-9970-4f60-abff-8d1530cbd755,Julie,Taylor,1950-01-08,Male,Sierra Leone,No,Yes,Maybe,Yes,No,Yes,Maybe,Yes,,
2020-01-15 22:48:53,c9a7d91f-ef2a-4713-9702-10496a39aaa6,William,Hoover,1967-04-11,Male,French Southern Territories,No,Yes,Maybe,Yes,No,Yes,Maybe,No,,
2021-03-30 18:58:11,7d5911c6-a8f1-4091-bfb8-102d9475dbc9,Michelle,Griffin,1983-08-07,Female,Grenada,"No, but I can co-lead and help the team leader",Maybe,Maybe,Yes,No,Yes,Yes,Yes,,
2013-12-31 21:28:01,eecf67d2-7491-46f4-a090-d6978b1e3b9d,Marc,Lopez,2000-11-11,Female,Montserrat,No,Maybe,Maybe,No,No,No,No,No,,
2009-09-18 11:43:09,0b2c782a-6928-4e92-868a-152fdb23aa8c,Louis,Kennedy,2018-05-09,Male,Hong Kong,No,Yes,Maybe,Maybe,No,Yes,No,Yes,,
2009-10-17 06:50:39,a6eab79e-d21c-42f8-8ada-4f80a9e782d4,Tina,Simpson,1947-05-14,Female,Macao,"No, but I can co-lead and help the team leader",Maybe,Yes,Yes,No,Yes,Yes,No,,
2024-06-27 15:57:31,dfcaf0b7-19b1-4e80-9ea4-ae1754fd9ad3,Megan,Garcia,2018-02-10,Female,American Samoa,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,
2018-04-29 22:32:03,f84f16b3-a79f-4faf-9ef5-768968f45bce,Eric,Harrison,2022-11-14,Female,Guadeloupe,"Yes, I am willing to be a team leader",Yes,Maybe,No,Yes,Yes,Yes,Yes,,
2015-10-23 22:14:53,da0d4a5f-148f-4b74-a65b-b1f265c17795,Mark,Craig,1987-08-04,Female,Zimbabwe,No,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,,
2008-01-13 02:00:04,7cea2045-c268-483e-a32f-2e63b7fddd71,Monique,Johnson,1949-11-28,Female,Norfolk Island,"No, but I can co-lead and help the team leader",Maybe,Yes,Yes,Yes,Yes,Yes,Yes,,
